startDate,endDate,brief,investor_id,groupName,isCurrent,position,kr_group_id,id
2015-01-01 01:01:01,9999-09-09 09:09:09,"广州科技风险投资有限公司成立于1999年，注册资本为人民币8亿元。公司成立以来，得到广州市委、广州市人民政府和社会各界的大力支持。通过对高新技术企业、技术创新企业进行投资，促进科技成果商品化、高新技术产业化，推进广州高新技术产业的发展。公司遵循“专家管理、科学决策”的原则，在众多的项目中有选择性的对优秀企业进行重点跟踪，开展细致的调研及评估工作，已投资了70多个项目。通过公司投资带动的其它资金投入近20亿元，投资增量扩大了4到5倍。至今已有多家所投资企业分别在国内A股市场、新加坡交易所以及美国纳斯达克市场上市，还有多家企业正在进行上市筹备工作。公司对市高新技术产业的发展起到了积极的推动作用，取得了较好的社会效益和经济效益。同时，公司作为广州市政府创业投资引导基金的受托管理机构，积极吸引更多的社会资金参与，推动广州市的创业投资企业的加速发展。
公司投资范围包括：对广州地区的高新技术企业以及技术创新企业投资，重点在IT通信、生物医药、新能源、环保等行业。",20456,广州科风投,True,投资经理,224,406
2013-02-01 01:01:01,2014-12-01 01:01:01,名牌时尚折扣网站,20456,唯品会,False,产品,4923,407
,9999-09-09 09:09:09,洪泰基金由著名教育家俞敏洪先生和资深投资银行家盛希泰先生共同发起成立，系国内最大的单只人民币天使基金。基金成立于2014年11月26日，截至2015年4月底，累计投资项目40余个，聚焦在新消费、新科技、新金融、新健康和新教育五大领域。洪泰基金从洪泰创新空间等孵化器到种子基金、天使基金、A轮基金、美元基金、新三板基金等系列产品线布局，致力于打造中国创业投资领域的洪泰帮。,20455,洪泰基金,True,投资经理,632,409
,9999-09-09 09:09:09,分类信息及本地生活服务网站,20452,58同城,True,投资和并购,5007,410
2013-07-01 01:01:01,9999-09-09 09:09:09,"上海磐石投资管理有限公司成立于2010年，是专注于为中国成功企业家和富有家族进行财富管理的私募股权投资机构，也管理着地方政府、国有母基 金、大学和其他基金会的资本。
磐石资本主要投资于高成长期的，在所处行业最富有活力的，扎实稳健的民营企业和具有垄断资源的国营企业。目前已有上百家中国顶级企业家和家族委托磐石资本管理投资。如永达、大华、复星、杉杉、鹏欣、弘晖、申银瑞豪、 致达、优孚、九城、易居、报喜鸟、迈普、一方置业、21世纪、龙工、淳大、拓维、莫泰 168、惠生、红豆、城市地产、喔喔、祥源、东洲集团、凯泉泵业、富尔通等。",20450,磐石资本,True,高级投资经理,168,411
2011-08-01 01:01:01,9999-09-09 09:09:09,"华映资本中国是一家总部位于新加坡的私募股权投资基金，一直以来专注于投资文化传媒、影视、音乐、教育、互联网、新媒体等文化领域。在新加坡、香港、上海、苏州、常熟、无锡等地设有分
支机构。
华映资本是活跃在中国市场上的，为数不多的专注于文化领域的股权投资机构。在过去的十数年间，华映管理团队的主要成员投资了30余个中国文化领域的企业，其中不乏携程、如家、新浪、好耶、分众、网龙科技、易趣、东方财富网等众多著名的行业内标杆企业。",20453,华映资本中国,True,董事,169,408
2010-09-01 01:01:01,2015-05-01 01:01:01,上市公司战略投资部门,20448,永新视博,False,投资和并购,146095,413
,9999-09-09 09:09:09,"娱乐工厂由知名天使投资人徐小平、王强等多名知名天使投资人共同发起成立，张巍任总裁，基金已完成两期募集，总额2亿美金。之所以引入15位LP，娱乐工厂主要是为了能为学员们提供更多的资源—“要的是有价值的钱”，而且LP需要满足6个条件：口碑、一线企业家、文娱类上市公司主席，互联网副总以上投资人、知名投资人，著名艺人和艺术家。
娱乐工场会倾向于投“奇葩”和“奇才”两类人。
退出机制：对那些天花板较低的没什么想象力的项目,A或B轮的时候会选择退出；还有一些会选择打包上市；而天花板较高需要长期培育的项目不长到10亿美金是不退出的。",20454,娱乐工厂,True,投资经理,2338,414
2013-01-01 01:01:01,9999-09-09 09:09:09,专注早期投资，体育、医疗类项目,20449,联科创盈,True,创始合伙人,2108,412
2012-06-01 01:01:01,9999-09-09 09:09:09,合力投资管理咨询公司成立于2009年，是一家专注于TMT行业的早期股权投资机构。,20447,合力投资,True,管理合伙人,77,415
2009-11-01 01:01:01,2015-03-01 01:01:01,中国规模最大的精品连锁酒店集团。,20446,维也纳酒店集团,False,运营,159148,416
,9999-09-09 09:09:09,智能首发业务负责人,20444,京东智能集团,True,投资和并购,138327,420
1995-05-01 01:01:01,1999-11-01 01:01:01,IT解决方案和服务供应商,20443,亚信联创,False,技术,7246,417
1999-01-01 01:01:01,2006-01-01 01:01:01,宽带互联网规划建设、项目投资审批管理,20443,中国网通,False,技术,139318,418
2011-01-01 01:01:01,9999-09-09 09:09:09,金沙江创业投资成立于2006年，专注于投资立足中国，面向全球市场的高新技术初创企业，其投资涵盖半导体器件和新材料、互联网和无线通信技术及其应用、新媒体、绿色能源以及其他高增长的新兴领域。,20443,金沙江创投,True,合伙人,62,419
2012-10-01 01:01:01,9999-09-09 09:09:09,深圳市富坤创业投资有限公司成立于2008年，目前管理着9支人民币私募股权基金，管理资金规模超过三十亿元人民币，已在金融、文化传媒、化工、医疗设备、精密制造、消费等多个行业进行了几十例投资。,20442,富坤创投,True,高级投资经理,656,421
,9999-09-09 09:09:09,"一家专注TMT,大消费，大健康早期项目的创业投资机构",20437,成都天下惠创创业投资中心,True,投资经理,2052,422
,9999-09-09 09:09:09,深圳极地信天创业投资有限公司成立于2014年，是一家致力于挖掘基于互联网的，具有颠覆性的早期创业项目的投资机构。目前基金管理规模超过3亿人民币。基金管理团队既有来自互联网行业资深从业者，也有来自长期从事风投行业的外资机构。出资人既包括上市公司、知名机构，也有经验丰富的专业投资人。,20434,信天创投,True,投资经理,463,423
2015-03-01 01:01:01,9999-09-09 09:09:09,国新基金管理有限公司是经中国国资委批准设立的私募股权投资基金管理公司，总部位于北京。国新基金目前旗下管理基金有国新科创股权投资基金（有限合伙）一期，风险投资基金、核技术专项基金、并购基金、固定收益类基金等正在筹建中。,20433,国新基金,True,高级投资经理,2398,424
,9999-09-09 09:09:09,"传媒梦工场成立于2011年，是浙江日报报业集团创设的媒体创业孵化基地品牌，是专注媒体创业的中国首个传媒业孵化器。
孵化目标：包括新媒体内容提供商、新媒体渠道商和新媒体运营平台。新媒体内容提供商包含且并不限于报纸杂志、网络内容提供商；新媒体渠道商包含并不限于线上线下社区、内容聚合推送平台等；运营平台包含并不限于广告平台、新媒体数据分析平台、新媒体APP技术平台等。
定位：传媒梦工场将给予创业团队强力支持：创业团队控股；浙江日报报业集团所有的资金和资源投入以股本形式进入公司;传媒梦工场的战略合作伙伴将跟投和提供他们的资源；毕业项目可由浙江日报报业集团所属上市公司优先收购等。",20430,传媒梦工场,True,投资经理,368,425
,9999-09-09 09:09:09,北京朗玛峰创业投资管理有限公司成立于2010年，是一家关注于前期的风险投资机构，主要关注领域包括：在线教育、消费、TMT等领域。,20431,朗玛峰创投,True,投资经理,226,426
,9999-09-09 09:09:09,上海嘉定创业投资管理有限公司成立于2011年，由嘉定区国有资产经营（集团）有限公司和嘉定区集体经济联合社（与嘉定国资集团合署办公）共同投资设立，注册资本1亿元人民币。嘉定创投主要负责区引导基金日常运作、对合作方进行尽职调查并拟定投资方案、执行引导基金投资决策委员会的批准的投资方案，并对投资形成的股权等相关资产进行后续管理、为区引导基金建立专用账户，对引导基金进行转账管理。,20427,嘉定创投,True,投资经理,675,427
2014-07-01 01:01:01,9999-09-09 09:09:09,鼎晖投资基金管理公司成立于2002年，目前管理基金规模超过70亿美元，其中包括私募股权、创业投资、地产投资和证券投资基金。鼎晖的投资人包括100多家国际和中国的机构投资人，其中有主权基金、各国养老金（包括全国社会保障基金理事会）、捐赠基金、家族基金和专业基金中基金。鼎晖投资人还包括国际和中国的高资产个人投资人。,20428,鼎晖投资,True,分析师,100,428
,9999-09-09 09:09:09,洪泰基金由著名教育家俞敏洪先生和资深投资银行家盛希泰先生共同发起成立，系国内最大的单只人民币天使基金。基金成立于2014年11月26日，截至2015年4月底，累计投资项目40余个，聚焦在新消费、新科技、新金融、新健康和新教育五大领域。洪泰基金从洪泰创新空间等孵化器到种子基金、天使基金、A轮基金、美元基金、新三板基金等系列产品线布局，致力于打造中国创业投资领域的洪泰帮。,20426,洪泰基金,True,投资经理,632,429
,9999-09-09 09:09:09,"清流资本（Crystal Stream） 是一家专注于投资初创型企业的投资机构，创立于2012年，公司从创立伊始便致力于成为国内优秀的创新型创业企业的孵化平台，其投资人包括高瓴资本集团、去哪儿首席执行官庄辰超、及其他一批互联网领域的成功创业家及精英人士。
作为国内专注于互联网领域的创业孵化基金，清流资本拥有丰富的互联网运营实操经验，其团队成员均来自国内知名顶尖的互联网公司，曾在这些企业担任高级管理人员或曾经是这些企业的创始人，因此对于早期阶段的企业，清流可在资金、产品、技术、商业模式、
市场、人力资源、合规等方方面面给创业团队提供专业高效的全方位的扶持，帮助项目快速启动及成长。
公司的董事总经理是王梦秋女士，加入清流之前曾是百度技术副总裁。
投资领域：O2O、电商、移动医疗、互联网金融、在线教育、智能硬件、新型社区、其他等。",20424,清流资本,True,投资经理,238,430
2011-09-01 01:01:01,9999-09-09 09:09:09,上海麦顿投资咨询有限公司成立于2003年，旗下现主要管理三个美金基金和一个人民币基金，主要投资中国稳健发展并且具有高成长性的企业，通过为企业提供业务发展或项目收购的资金，实现中长期的资本回报。 麦顿基金通常以参股的形式投资企业，美元基金单个项目的投资金额一般在一千万到一亿美元之间。人民币基金单个项目的投资金额一般在两千万到八千万人民币之间。,20423,麦顿投资,True,副总裁,121,431
2011-07-01 01:01:01,9999-09-09 09:09:09,"晨兴资本成立于1992年，是晨兴集团从事高科技风险投资的机构，主要投资于中国大陆的高科技、媒体、通讯和生命科技项目。
在中国的投资方向主要集中在医疗保健、互联网、信息服务、媒体、软件、通讯、生命科技和教育等领域，为创业企业提供种子期、早期及成长期资金，对每一家企业的初始投资额通常在五十万美元以上，并追加投资于业绩良好的已投资企业中。
晨兴创投提供的增值服务主要包括以下几个方面：1、为企业的创业、发展、财务管理、组织架构以及法律事务等提供战略性指导；2、帮助企业建立销售网络、开拓市场； 3、帮助企业寻找和培训高级管理人员； 4、提供技术、专家意见和市场调查方面的信息； 5、帮助企业与其它商家建立战略性合作关系，以取得更具有竞争力的市场地位；6、引荐其它国际国内的投资机构，为企业提供更多的融资渠道；7、在企业合并、收购、重组和上市的过程中提供帮助。",20435,晨兴资本,True,副总裁,630,432
2011-07-01 01:01:01,2012-09-01 01:01:01,中文门户网站，提供24小时不间断的最新资讯,20417,搜狐,False,运营,7197,435
2009-09-01 01:01:01,2011-07-01 01:01:01,提供全面的B2B行业资讯、供应、求购、库存信息的电子商务平台,20417,慧聪网,False,运营,8071,436
2007-07-01 01:01:01,2009-09-01 01:01:01,博客门户网站,20417,博客网,False,运营,7560,437
2014-06-01 01:01:01,9999-09-09 09:09:09,高榕资本成立于2013年，目前管理着三支美元基金和一支人民币基金，总额超过7亿美元，专注于TMT行业初创期和成长期投资。其出资人包括了数十位成功的企业家，如腾讯、百度、阿里巴巴、小米、分众传媒、搜狐、京东、唯品会等数十家知名企业的创始人，也包括了全球领先的主权基金、美国顶级高校基金、全球最知名的家族基金、欧洲的皇室基金和养老基金、全球领先的母基金、亚洲顶级母基金等机构。高榕资本的创始合伙人累计有超过40年的TMT行业投资经验，曾主导投资了多家优秀公司，包括小米科技、91助手、3G门户、土豆、DealeXtreme、IOBit、动网、雷蛇、暴风影音、蘑菇街、蓝港、吉比特、万兴软件等。,20419,高榕资本,True,副总裁,378,438
2010-05-01 01:01:01,2014-05-01 01:01:01,"IDG资本专注于与中国市场有关的VC/PE投资项目，在香港、北京、上海、广州、深圳等地设有办事处。
IDG资本重点关注消费品、连锁服务、互联网及无线应用、新媒体、教育、医疗健康、新能源、先进制造等领域的拥有一流品牌的领先企业，覆盖初创期、成长期、成熟期、Pre-IPO各个阶段，投资规模从上百万美元到上千万美元不等。
自1992年开始，作为最早进入中国市场的国际投资机构之一，IDG资本已投资包括百度、搜狐、腾讯、搜房、携程、汉庭、如家、金蝶、物美、康辉、九安等200家优秀企业，并已有超过60家企业在美国、中国香港、中国A股证券市场上市。",20419,IDG资本,False,投资经理,94,439
2015-04-01 01:01:01,9999-09-09 09:09:09,春风创投成立于2015年5月，由政府引导基金和中国m-health第一品牌春雨移动健康作基石投资人。一期基金（简称“春风百润”）募集规模为3亿元，出资人包括上市公司、个人投资者、政府引导基金等。春风创投主要投资目标为初创期及成长期的移动医疗公司，成立3个月时间里，已经完成了4个投资项目，其中，对外正式发布的有三个项目，分别是春雨国际、智能药箱和客厅医疗。,20418,春风创投,True,创始合伙人,2547,433
2012-04-01 01:01:01,2015-03-01 01:01:01,"德福资本成立于2009年，在北京和上海设有办事处。主要的投资方向是大中华地区的成长期企业。忠利集团（Generali Grou
p）旗下专注于投资中国市场的私募股权投资战略平台，目前管理资产规模4.5亿美元。德福中国机遇基金 (GL China Opportunities Fund)  是德福资本管理的一支以医疗医药产业投资为核心，并积极探求符合其投资理念并能充分利用其团队经验的其他行业投资机会的美元基金。",20418,德福资本,False,高级投资经理,370,434
,9999-09-09 09:09:09,新源资本是一家专注于高科技产业的综合投资集团，自成立以来一直立足于高科技信息产业，以帮助创新企业成功为己任，为种子期、起步期、成长期以及成熟期的企业发展提供资金和资源支持，在广州、北京、深圳等地均设有分支机构。,20416,新源资本,True,投资经理,2392,440
2014-04-01 01:01:01,9999-09-09 09:09:09,从事信息安全，关注互联网初创企业,20415,湖北华枫科技发展有限公司,True,投资和并购,142700,441
,9999-09-09 09:09:09,"南京协立创业投资有限公司成立于2009年，是一家从事创业风险投资管理的专业机构，拥有遍布长三角的渠道网络，在南京、上海、杭州、苏州、无锡、常州、镇江等地均设有分支机构。协立投资遵循“价值投资”理念，以严谨务实的投资态度服务于具有高成长性的早中期企业。
协立投资的投资管理团队有来自国内、国外知名学府的人才，专业涵盖消费、电子、化工、机械、金融、新能源、新材料、医药等领域，并且团队成员在业内拥有多年的投资经验和企业管理经验。公司整合多方面资源，为创业企业提供全方位的增值服务，以帮助企业快速成长壮大。到目前已投资企业二十家，涉及医药、互联网、半导体、工业制造、消费等多个领域。

协立投资自成立以来，和国家科技部、地方政府、地方大型企业等共同组建创投基金，目前受托管理的基金已达7家，总规模近10亿元人民币。协立投资重点投资于高端装备制造、新材料、生物技术、医疗器械和消费连锁等行业。截止目前，投资总额近5亿元人民币。",20412,协立投资,True,投资经理,1775,442
2013-10-01 01:01:01,9999-09-09 09:09:09,"深圳市创新投资集团是以资本为主要联结纽带的母子公司为主体的大型投资企业集团，于2002年10月正式成立。集团核心企业——深圳市创新投资集团有限公司的前身为1999年8月26日成立的深圳市创新科技投资有限公司。该机构目前管理资本量约250亿元人民币。
该公司主营业务包括：创业投资、股权投资与增值服务，主要关注制造业、高科技行业，还同时关注服务业、物流业等具有创新特质的领域。",20409,深创投,True,投资经理,163,444
,9999-09-09 09:09:09,"清流资本（Crystal Stream） 是一家专注于投资初创型企业的投资机构，创立于2012年，公司从创立伊始便致力于成为国内优秀的创新型创业企业的孵化平台，其投资人包括高瓴资本集团、去哪儿首席执行官庄辰超、及其他一批互联网领域的成功创业家及精英人士。
作为国内专注于互联网领域的创业孵化基金，清流资本拥有丰富的互联网运营实操经验，其团队成员均来自国内知名顶尖的互联网公司，曾在这些企业担任高级管理人员或曾经是这些企业的创始人，因此对于早期阶段的企业，清流可在资金、产品、技术、商业模式、
市场、人力资源、合规等方方面面给创业团队提供专业高效的全方位的扶持，帮助项目快速启动及成长。
公司的董事总经理是王梦秋女士，加入清流之前曾是百度技术副总裁。
投资领域：O2O、电商、移动医疗、互联网金融、在线教育、智能硬件、新型社区、其他等。",20406,清流资本,True,投资经理,238,445
,9999-09-09 09:09:09,松源资本是中国起步较早的市场化运作的专业天使投资机构，由活跃于创投和金融界的多位人士发起，致力于TMT及文化创意领域的早期投资服务。松源资本搜寻项目的偏好为智能生活、文化创意、在线医疗/教育/旅游、大数据、大消费类特色投资，投资决策机制简单高效，单笔投资金额在50-1000万元之间。,20411,松源资本,True,投资经理,2031,443
,9999-09-09 09:09:09,祥峰投资控股有限公司成立于1998年，是淡马锡集团的全资子公司，主要从事对亚太及美国地区的新兴企业及优秀的风险投资基金进行投资。祥峰投资控股有限公司属下还有家投资管理公司，即祥峰投资管理私人有限公司，专门为祥峰集团提供基金管理及发掘投资项目等服务。,20405,祥峰投资,True,投资经理,89,446
2015-01-01 01:01:01,9999-09-09 09:09:09,极客帮创业基金（前身是极客梦工场创业投资中心）是由蓝港创始人王峰、CSDN创始人蒋涛发起的天使基金，合伙人包含游戏圈、互联网圈知名公司VP以上级别大佬和知名VC机构，专注于投资游戏及周边领域、工具和云相关早期公司。,20403,极客帮,True,副总裁,361,447
2012-09-01 01:01:01,9999-09-09 09:09:09,上海起乾点坤创业投资管理合伙企业（有限合伙）成立于2011年，专注于早期的创业投资，其投资领域包括：无线互联网、新媒体（TMT） 、健康服务及环保科技等领域，以种子期和A轮投资为主。,20399,起点创业投资基金,True,高级投资经理,106,448
,9999-09-09 09:09:09,上海起乾点坤创业投资管理合伙企业（有限合伙）成立于2011年，专注于早期的创业投资，其投资领域包括：无线互联网、新媒体（TMT） 、健康服务及环保科技等领域，以种子期和A轮投资为主。,20399,起点创业投资基金,True,投资经理,106,449
2010-07-01 01:01:01,2014-08-01 01:01:01,"松禾资本管理有限公司是由深港产学研创业投资有限公司于2007年发起设立的专业化创业投资管理公司。松禾资本目前受托管理资产超过60亿元人民币,投资超过30亿元人民币，受托管企业超过100家，有23家企业成功退出（13家境内IPO与借壳上市、2家境外上市和8家被并购）。",20396,松禾资本,False,投资总监,204,450
2005-04-01 01:01:01,2010-03-01 01:01:01,全球著名通信企业,20396,北电网络,False,产品,140971,451
2002-02-01 01:01:01,2005-04-01 01:01:01,待完善,20396,爱立信,False,技术,130749,452
2000-07-01 01:01:01,2002-04-01 01:01:01,国内知名通信设备与技术提供商,20396,大唐电信,False,技术,137311,453
,9999-09-09 09:09:09,互联网综合服务提供商,20394,腾讯,True,投资和并购,131154,454
,9999-09-09 09:09:09,腾讯产业共赢基金是腾讯公司按照国际惯例设立的企业创业投资平台。基金主要使命是投资产业链上的优质公司，更好地服务腾讯开放平台上用户。主要关注网络游戏、社交网络、无线互联网、电子商务以及新媒体等领域。,20394,腾讯产业共赢基金,True,投资经理,2452,455
,9999-09-09 09:09:09,"华软投资是一家由资深的科技和金融专业人士创办的新型投资机构，专注于高速成长的中国软件及服务产业的投资和财务顾问服务。
华软投资的总部设在中国北京，拥有遍及全国科技界的资源网络，建立了完善的治理结构和广阔的合作平台。华软投资的目标是发展成为中国软件和科技业内领先的兼并收购顾问和投融资机构。",20392,华软投资,True,投资经理,392,458
2014-07-01 01:01:01,9999-09-09 09:09:09,北京九合云起投资中心（有限合伙）成立于2011年，是一家由王啸（百度创始团队之一）创立的，专注于早期互联网/移动互联网创业公司的天使投资机构。,20388,九合创投,True,投资总监,36,459
2014-05-01 01:01:01,9999-09-09 09:09:09,"深圳天图资本管理中心（有限合伙）成立于2002年，是国内较早从事股权投资的专业机构之一，现为中国投资协会常务理事单位及该协会创业投资专业委员会副会长单位、深圳创投公会副会长单位。
天图资本专注于投资品牌消费品企业（家庭及个人消费的产品与服务），迄今为止，已投资了凤凰医院、周黑鸭、甘其食包子、95081家政、慈铭体检、贝乐英语、德州扒鸡、八马茶叶、饭扫光下饭菜、小西牛老酸奶等50余家知名消费品企业，多数是所在细分行业的领导品牌。
天图资本拥有超过30人的专业投资团队，在深圳、北京、上海三地设有办公室，是近年来国内较为活跃的股权投资机构，多次名列业内权威机构评选国内最佳消费类投资机构。天图资本目前管理着六只人民币基金，累计投资60余家企业，管理资产市值超过60亿元人民币。",20393,天图资本,True,投资经理,423,456
2011-05-01 01:01:01,2014-05-01 01:01:01,"中路资本成立于1998年，是上海中路（集团）有限公司旗下的股权投资平台。
上海中路（集团）有限公司，成立于1998年，是一间以投资为核心，业务范围涵盖并购产业、投资产业、影视文化和休闲文化等四个领域的集团公司。",20393,中路资本,False,副总裁,67,457
,9999-09-09 09:09:09,互联网、移动通信、企业通信,20391,二六三网络通信股份有限公司,True,投资和并购,151536,460
2007-02-01 01:01:01,9999-09-09 09:09:09,蚂蚁金融服务集团，旗下的业务包括支付宝、余额宝、招财宝等等,20386,蚂蚁金融服务集团,True,投资和并购,149184,461
,9999-09-09 09:09:09,阿里巴巴旗下的小微金融集团,20386,蚂蚁金服,True,投资和并购,156832,462
,9999-09-09 09:09:09,中信产业投资基金管理有限公司成立于2008年，是中国中信集团公司和中信证券股份有限公司从事投资业务的专业子公司，经国家发展和改革委员会批准于2008年6月设立。中信产业基金旗下目前管理着四支基金，即规模为 93.63 亿元人民币的中信股权投资基金一期（绵阳基金）、规模为 9.9 亿美元的中信股权投资基金二期（美元），规模为 100 亿元人民币的中信股权投资基金三期（人民币），以及规模为 50 亿元人民币的中信夹层基金一期。,20385,中信产业基金,True,投资经理,440,463
2011-07-01 01:01:01,9999-09-09 09:09:09,上海涌铧投资管理有限公司成立于2001年，是涌金集团旗下专业从事股权投资的管理平台。涌铧投资累计投资规模超过60亿元，先后投资了80多家优秀企业，其中已有40多家企业成功上市。目前涌铧投资的团队覆盖了北京、上海、深圳、厦门、杭州、长沙、成都等全国主要城市，并在新能源、节能环保、消费品、TMT、农业等多个行业有深入的团队研究。,20382,涌铧投资,True,合伙人,639,464
2011-09-01 01:01:01,9999-09-09 09:09:09,"深圳市达晨创业投资有限公司成立于2000年，总部位于深圳，是我国第一批按市场化运作设立的本土创投机构，主要聚焦于文化传媒、消费服务、现代农业及以节能环保为代表的七大战略性新兴产业等四大投资领域。
目前，达晨创投共管理15期基金，管理基金总规模超过150亿元；投资企业超过200家，成功退出48家，其中27家企业IPO，21家企业通过企业并购或回购退出。同时，已有6家企业在新三板挂牌。",20379,达晨创投,True,投资总监,152,465
,9999-09-09 09:09:09,"华映资本中国是一家总部位于新加坡的私募股权投资基金，一直以来专注于投资文化传媒、影视、音乐、教育、互联网、新媒体等文化领域。在新加坡、香港、上海、苏州、常熟、无锡等地设有分
支机构。
华映资本是活跃在中国市场上的，为数不多的专注于文化领域的股权投资机构。在过去的十数年间，华映管理团队的主要成员投资了30余个中国文化领域的企业，其中不乏携程、如家、新浪、好耶、分众、网龙科技、易趣、东方财富网等众多著名的行业内标杆企业。",20378,华映资本中国,True,投资经理,169,466
,9999-09-09 09:09:09,深圳极地信天创业投资有限公司成立于2014年，是一家致力于挖掘基于互联网的，具有颠覆性的早期创业项目的投资机构。目前基金管理规模超过3亿人民币。基金管理团队既有来自互联网行业资深从业者，也有来自长期从事风投行业的外资机构。出资人既包括上市公司、知名机构，也有经验丰富的专业投资人。,20377,信天创投,True,投资经理,463,467
2011-06-01 01:01:01,9999-09-09 09:09:09,软银中国资本成立于2000年，是一家致力于大中华地区投资优秀的高成长、高科技企业的私募股权投资公司，主要关注息技术、清洁技术、医疗健康、消费零售和高端制造等行业。,20376,软银中国资本,True,董事,71,468
2009-01-01 01:01:01,2011-06-01 01:01:01,待完善,20376,麦肯锡咨询公司,False,其他,131301,469
,9999-09-09 09:09:09,无锡坚果股权投资合伙企业（有限合伙）成立于2014年，致力于早期天使阶段投资，主要投资移动互联网、在线教育、在线医疗、智能硬件等。,20373,坚果创投,True,投资经理,1720,470
2015-04-01 01:01:01,9999-09-09 09:09:09,北极光创投成立于2005年，是一家国内知名的风险投资机构。目前，旗下共管理3支美元基金和3支人民币基金，管理资产总额10亿美元。北极光创投的投资机构来自美国、欧洲和亚洲的一流大学捐赠基金、主权基金、家族基金、慈善基金以及国内最优秀的政府背景的母基金等。 北极光主要关注高科技，新媒体，通讯（TMT），清洁技术，消费及健康医疗等领域的早期和成长初期的投资公司。,20370,北极光创投,True,分析师,185,471
2014-10-01 01:01:01,9999-09-09 09:09:09,"专注于TMT领域的天使、A轮投资
AA投资只投资天使期和A轮的项目， 
每个项目投资金额在100-1,000万人民币。",20367,AA投资,True,合伙人,1954,472
2007-01-01 01:01:01,2014-01-01 01:01:01,崇德资本投资成立于2005年，是一家注册于英属开曼群岛的另类基金投资管理公司，主要针对大中华市场的多种经营项目进行投资。,20367,崇德投资,False,投资总监,124,473
2005-01-01 01:01:01,2007-01-01 01:01:01,"君联资本成立于2001年，联想控股总裁柳传志组建一支队伍，由朱立南率领进入投资领域，并将联想控股的3500万美元作为第一期基金，由此联想投资于2001年4月诞生。联想投资是联想控股旗下独立的专业风险投资公司。2012年2月，联想投资更名为君联资本。君联资本的核心业务定位于初创期风险投资和扩展期成长投资。
目前，君联资本共管理六期美元基金、两期人民币基金，资金规模合计逾160亿元人民币，重点投资于运作主体在中国及市场与中国相关的创新、成长型企业。
截止到2014年1月，君联资本注资企业170余家，其中23家分别在美国纽交所、纳斯达克、香港联交所、台湾柜买中心、上交所、深交所中小板和创业板上市，另有13家公司通过并购方式实现退出。",20367,君联资本,False,投资经理,60,474
2004-01-01 01:01:01,2005-01-01 01:01:01,北京清科投资管理有限公司成立于2009年，是由清科集团所募集成立的，专注于投资具有高增长潜质中国企业的创业投资基金。主要采取联合投资的方式和国内外著名创投机构投资于中后期企业，同时，以领投或联合领投的方式投资于早期的创业企业，投资的行业涉及互联网、移动无线应用、数字媒体、健康医疗、能源环保、消费品、服务行业及其他新兴领域。,20367,清科创投,False,高级投资经理,56,475
2000-01-01 01:01:01,2002-01-01 01:01:01,信息与通信解决方案供应商,20367,华为,False,运营,131170,476
,9999-09-09 09:09:09,平安创新投资基金成立于2012年，是中国平安集团旗下投资机构，关注金融科技、消费、医疗健康、汽车等领域的创新以及移动互联网、社交网络、数据分析、人工智能等前沿技术对个人和组织的应用。,20366,平安创新投资,True,投资经理,164,477
,9999-09-09 09:09:09,"创新工场成立于2009年，由李开复博士创立。创新工场是一家早期投资机构，同时为创业者提供全方位的创业服务。
创新工场的投资方向立足于信息产业最热门的领域：移动互联网、消费互联网、电子商务和云计算；主要涉足的投资阶段为：种子轮、天使轮和A轮，B轮会有选择的进行跟投。",20364,创新工场,True,投资经理,110,478
2014-09-01 01:01:01,9999-09-09 09:09:09,深圳市启赋资本管理有限公司成立于2013年，是由国内创业投资领域资深人士、优秀上市公司及私营企业家发起设立，专注于国内创业投资项目投资及管理的专业化股权投资机构。其现有出资人包括中国顶级机构母基金投资人、上市公司与高净值成功企业家。启赋资本已完成中国证券投资基金业协会私募投资基金管理人备案。目前，管理基金规模为5.5亿元人民币，已经投资了30家以上的VC项目。,20368,启赋资本,True,投资经理,421,479
,9999-09-09 09:09:09,专注移动互联网游戏的开发商,20365,乐动卓越,True,投资和并购,6063,480
,9999-09-09 09:09:09,投资国内TMT，CleanTech领域成长期企业,20363,Origo Partners,True,投资经理,2215,481
2013-12-01 01:01:01,9999-09-09 09:09:09,金沙江创业投资成立于2006年，专注于投资立足中国，面向全球市场的高新技术初创企业，其投资涵盖半导体器件和新材料、互联网和无线通信技术及其应用、新媒体、绿色能源以及其他高增长的新兴领域。,20362,金沙江创投,True,副总裁,62,482
2012-12-01 01:01:01,9999-09-09 09:09:09,中国远镜连锁成长基金是专注于中国市场的VC/PE投资项目的股权私募基金，总部设立于北京。基金重点关注消费 品、 连锁服务、教育、医疗健康、文化产业等领域的拥有优良品牌的领先企业，主要覆盖成长期、成熟期等阶段，投资规模依照项目情况由上百万美元至上千万美元。,20360,远镜连锁投资,True,投资总监,695,483
2002-12-01 01:01:01,9999-09-09 09:09:09,致力于互联网专业信息咨询的机构,20359,艾瑞集团,True,运营,139529,484
