investDate,participant,name,latestPhase,industry,brief,investor_id,kr_id,amount,phase,kr_group_id,amountUnit,id
1375286400000,,云之讯通讯开放平台,B,SERVICE_INDUSTRIES,通信服务提供商,227,161166,,,28969,USD,387
1346428800000,,赛蓝科技,A,SERVICE_INDUSTRIES,企业移动商务和移动办公解决方案供应商,227,161166,,,25562,USD,388
1425139200000,,传达科技,NONE,,社区物流,227,161166,,,155935,USD,389
,,招商快车,A,SERVICE_INDUSTRIES,招商外包策划服务平台，为企业提供全面的招商策划方案,227,161166,,,13301,,390
1401552000000,,快招网,ANGEL,OTHER,招聘平台,218,151327,400,ANGEL,155101,CNY,391
1393603200000,,抹抹茶,ANGEL,OTHER,电信流量分销业务,218,151327,200,ANGEL,155102,CNY,392
1325347200000,,正泰地产,ANGEL,OTHER,小城镇房地产,218,151327,500,ANGEL,155103,CNY,393
,,猿人部落,NONE,OTHER,程序员群体的magic,212,153811,,,156298,,394
,,多说,A,SOFTWARE,一个基于社交网络的评论系统，北京多说有益网络科技有限公司 旗下。,210,154224,,,2702,,395
,,美丽家,A,PROPERTY_AND_HOME_FURNISHINGS,线上家装分享平台,210,154224,,,138135,,396
1427817600000,海捷投资,小焙科技,ANGEL,OTHER,烘焙生态圈,193,147266,,ANGEL,159562,USD,397
1430409600000,海捷投资,葡萄互动,ANGEL,OTHER,娱乐O2O服务,193,147266,,ANGEL,159561,USD,398
1420041600000,"远瞻资本,海捷投资",北京博合智慧,ANGEL,OTHER,智能硬件入口+酒店推广,193,147266,数百,ANGEL,151291,CNY,399
1404144000000,海捷投资,乐奇足球,A,CULTURE_SPORTS_ART,足球赛事平台，为足球爱好者提供一站式比赛资讯,193,147266,,PRE_A,7864,USD,400
1435680000000,荷多投资,福利社,PRE_A,E_COMMERCE,时尚女性购物分享和导购社区,201,158714,,PRE_A,145412,USD,401
1422720000000,,微健网络,NONE,OTHER,连接跑步机，建立室内在线跑步竞赛平台,201,158714,"2,000,000",ANGEL,144750,CNY,402
1425139200000,,食材管家,ANGEL,E_COMMERCE,为餐饮机构提供食材和配送的专业管家，服务宗旨评价、优质、高效,201,158714,,ANGEL,150613,USD,403
1433088000000,,KEYS今晚睡哪儿,NONE,TRAVEL_OUTDOORS,今晚睡哪儿？Keys为你优选理想憩所。,201,158714,,ANGEL,132082,USD,404
1427817600000,荷多投资,糖果大师,ANGEL,E_COMMERCE,手工糖果品牌，可个性化定制,201,158714,,ANGEL,152463,USD,405
1422720000000,荷多投资,猫屋,ANGEL,OTHER,两公里内的专人代购服务,201,158714,,ANGEL,156006,USD,406
1427817600000,荷多投资,喔噻科技,A,OTHER,为线下商家提供快速接入移动支付的解决方案,201,158714,,A,156000,USD,407
1385827200000,"荷多投资,HAXLR8R,秦君",Vigo,ANGEL,INTELLIGENT_HARDWARE,igo是一个可以检测用户精神状态、并提供各类提醒服务的可穿戴式设备（防打瞌睡的智能硬件）。,201,158714,数百万,ANGEL,27429,CNY,408
1420041600000,荷多投资,禾赛科技,ANGEL,OTHER,主营业务为高端在线气体分析仪器以及城市大气监测网络平台,201,158714,数百万,ANGEL,137930,USD,409
1409500800000,荷多投资,两颗红豆网,ANGEL,SOCIAL_NETWORK,婚恋交友网站，为北美单身华人找到另一半,201,158714,,ANGEL,20298,USD,410
1409500800000,"清科创投,荷多投资",RoboTerra萝卜太辣科技,ANGEL,EDUCATION_TRAINING,面向国内中小学生的机器人教育公司,201,158714,数百万,ANGEL,141666,CNY,411
1420041600000,荷多投资,Xganmao感冒医生,ANGEL,MEDICAL_HEALTH,为用户提供感冒测试及解决方案的医疗健康应用,201,158714,数百万,ANGEL,141628,CNY,412
1409500800000,荷多投资,心安众旺,ANGEL,SOFTWARE,致力于保护个人信息安全的公司，主打产品为“心安”,201,158714,数百万,ANGEL,142275,CNY,413
1420041600000,荷多投资,奇竺运势日历,ANGEL,SOFTWARE,提供命理、星座、手相等服务运势app,201,158714,数百万,ANGEL,141885,CNY,414
1422720000000,荷多投资,好车伯乐,ANGEL,OTHER,二手车检车认证,201,158714,,ANGEL,155961,USD,415
1420041600000,荷多投资,心跳投资,ANGEL,FINANCE,结合游戏、社交的股票模拟、实盘交易平台,201,158714,数百万,ANGEL,141635,CNY,416
1391184000000,荷多投资,小蚁BitAngelsClub,ANGEL,FINANCE,基于比特币技术的众筹体系,201,158714,数百万,ANGEL,141908,CNY,417
1304179200000,,Syncbox,A,SERVICE_INDUSTRIES,文件和数据云存储解决方案,201,158714,,,2191,USD,418
1414771200000,,寻球记,NONE,,将业余足球队透明公开，帮助其快速完成线下约战,201,158714,,ANGEL,155649,USD,419
1422720000000,荷多投资,粉星美妆,ANGEL,CONSUMER_LIFESTYLE,美妆学习平台，由美妆达人提供化妆教学运营服务,201,158714,数百万,ANGEL,141969,CNY,420
1393603200000,荷多投资,流量购,ANGEL,SERVICE_INDUSTRIES,第三方的流量销售网站,201,158714,数百万,ANGEL,141397,CNY,421
1396281600000,"永宣创投,荷多投资",摩邑诚广告,ANGEL,SOCIAL_NETWORK,移动端广告投放与优化的服务平台,201,158714,数百万,ANGEL,141180,CNY,422
1420041600000,荷多投资,汤圆是只猫,ANGEL,E_COMMERCE,女生化妆品推荐电商,201,158714,数百万,ANGEL,141444,CNY,423
1414771200000,"荷多投资,洪泰基金",闪铃Shining,ANGEL,SOFTWARE,闪铃，好玩的视频彩铃！,201,158714,300,ANGEL,142024,CNY,424
1406822400000,荷多投资,时代嘉道信息,A,AUTO,专注于汽车领域的行业市场咨询机构,201,158714,,ANGEL,143590,USD,425
1404144000000,荷多投资,MEITODAY,A,E_COMMERCE,提供美容时尚资讯发布、品牌试用等服务的手机美妆导购平台,201,158714,数百万,ANGEL,142023,CNY,426
1388505600000,荷多投资,雷科技,ANGEL,MEDIA,专注于发现硬件价值的新媒体,201,158714,数百万,ANGEL,27749,CNY,427
1398873600000,荷多投资,有间房,A,TRAVEL_OUTDOORS,主打钟点房、午夜房的手机订房助手,201,158714,数百万,ANGEL,27787,CNY,428
1398873600000,荷多投资,零融科技,ANGEL,SERVICE_INDUSTRIES,致力于为企业提供内存计算、流式计算和分布式计算解决方案,201,158714,数百万,ANGEL,142505,CNY,429
1393603200000,荷多投资,原点手机,A,INTELLIGENT_HARDWARE,主打“设计”概念，定位为“史上最文艺的手机”的手机品牌,201,158714,,ANGEL,18741,USD,430
1388505600000,"永宣创投,荷多投资",寓乐湾,B,EDUCATION_TRAINING,为青少年提供科技教育相关的赛事、体验中心和产品销售的服务商,201,158714,数百万,ANGEL,27422,CNY,431
1393603200000,荷多投资,比巴早教,ANGEL,INTELLIGENT_HARDWARE,在线音频硬件产品，提供幼儿早教内容,201,158714,,ANGEL,33685,USD,432
1383235200000,"荷多投资,创新谷",罐头生活,ANGEL,E_COMMERCE,精致家居生活用品分享及导购网站,201,158714,数百万,ANGEL,12294,CNY,433
1388505600000,荷多投资,5TV,ANGEL,OTHER,微节目创作平台，打造互联网原生的影视生态圈,201,158714,,ANGEL,155924,USD,434
1391184000000,"北软天使基金,英诺天使基金,戈壁投资,荷多投资,丰厚资本",iThermonitor,A,MEDICAL_HEALTH,主打婴幼儿群体的可穿戴体温计,201,158714,1000,ANGEL,27165,CNY,435
1375286400000,荷多投资,家电管家,A,CONSUMER_LIFESTYLE,提供家电服务解决方案的移动应用平台,201,158714,170,ANGEL,15055,CNY,436
1375286400000,"天奇阿米巴,荷多投资",云之塔,ANGEL,EDUCATION_TRAINING,思科中国区的在线教育培训考试机构,201,158714,数百万,ANGEL,143599,CNY,437
1383235200000,"荷多投资,丰厚资本",哈图Magics,ANGEL,SOCIAL_NETWORK,虚拟增强现实拍照应用,201,158714,数百万,ANGEL,28708,CNY,438
1356969600000,,多多,NONE,,把所有可视化需求“变现”的平台，你的双眼所视正是别人所需。,201,158714,,ANGEL,151555,USD,439
1370016000000,"快创营,荷多投资",Axalent,A,PROPERTY_AND_HOME_FURNISHINGS,物联网及智能家居服务商,201,158714,数百万,ANGEL,142173,CNY,440
1356969600000,"德迅投资,致景投资,创业工场,荷多投资",Autotiming,ANGEL,SERVICE_INDUSTRIES,集语音-文字匹配技术、媒体资源管理为一体的云平台,201,158714,数百万,ANGEL,137971,CNY,441
1367337600000,荷多投资,天使汇,A,FINANCE,中小企业众筹融资平台,201,158714,,ANGEL,26934,USD,442
1385827200000,荷多投资,新味xinweicook,PRE_A,CONSUMER_LIFESTYLE,西餐食材订购平台,201,158714,,PRE_A,30796,USD,443
1377964800000,荷多投资,魔比宝,ANGEL,SERVICE_INDUSTRIES,移动端图文插件及页面配置平台、基于内容的用户增值运营服务,201,158714,数百万,ANGEL,25989,CNY,444
1359648000000,荷多投资,樱桃派,A,FINANCE,电子商务支付解决方案提供商,201,158714,数百万,ANGEL,138274,CNY,445
1377964800000,"亚杰基金,荷多投资",聚码科技,ANGEL,SERVICE_INDUSTRIES,专注于蓝牙技术开发的高科技企业,201,158714,数百万,ANGEL,141151,CNY,446
1372608000000,荷多投资,联合创业办公社,ANGEL,OTHER,为创业团队提供办公场地、空间服务和活动对接,201,158714,,ANGEL,155906,USD,447
1356969600000,荷多投资,恒易蓝云软件,A,SERVICE_INDUSTRIES,虚拟化解决方案提供商，专注虚拟化产品的研发、销售及服务,201,158714,数百万,ANGEL,19730,CNY,448
1343750400000,"荷多投资,中路资本",租这儿,ANGEL,PROPERTY_AND_HOME_FURNISHINGS,直客式日租房推广平台,201,158714,数十万,ANGEL,4787,CNY,449
1370016000000,"英诺天使基金,乐搏资本,荷多投资,李竹",看山科技,ANGEL,EDUCATION_TRAINING,面向中小学的教育视频内容提供商,201,158714,数百万,ANGEL,141539,CNY,450
1356969600000,"中路资本,荷多投资",WiFi伴侣,A,SOFTWARE,WIFI伴侣是一款公共WLAN连接和认证工具。,201,158714,400,ANGEL,5162,CNY,451
1362067200000,"中路资本,荷多投资",谁叫我起床,A,SOFTWARE,将闹钟、真人语音与社交结合起来的趣味应用,201,158714,数百万,ANGEL,26465,CNY,452
1341072000000,"融翼资本,荷多投资",网趣宝贝/梓洋网络,ANGEL,EDUCATION_TRAINING,儿童教育娱乐平台,201,158714,数百万,ANGEL,12102,CNY,453
1370016000000,荷多投资,阿姨厨房,A,CONSUMER_LIFESTYLE,阿姨厨房是一个为厨艺爱好者提供在家创业、P2P模式的餐饮服务电子商务平台及移动应用。任何一位美食达人,201,158714,数十万,ANGEL,25275,CNY,454
1370016000000,,字体管家,A,SOFTWARE,手机字体美化软件，汇集海量精美字体,201,158714,,ANGEL,20218,USD,455
1356969600000,"中路资本,荷多投资",微差事,A,ADVERTISING_MARKETING,让用户参加任务或体验、获取奖励并赚钱的手机应用,201,158714,,ANGEL,8047,USD,456
1356969600000,荷多投资,LavaRadio,ANGEL,CULTURE_SPORTS_ART,基于软硬件设备的环境音乐电台,201,158714,,ANGEL,12137,USD,457
1325347200000,,彩链中国,ANGEL,SOFTWARE,一款以个人生活需求与企业辅助服务为导向，创造并发展全新的网络服务模式。,201,158714,,ANGEL,8566,USD,458
1351699200000,,珠宝网,A,E_COMMERCE,珠宝类垂直社交电商网站,201,158714,,,8562,USD,459
1333209600000,"起点创业投资基金,荷多投资",美食送,B,CONSUMER_LIFESTYLE,提供特色美食和餐厅外卖服务的平台,201,158714,数百万,ANGEL,8564,CNY,460
1354291200000,荷多投资,康诺云,ANGEL,MEDICAL_HEALTH,云服务和可穿戴式设备提供商,201,158714,,ANGEL,12295,USD,461
1325347200000,荷多投资,GuruDigger,ANGEL,SOCIAL_NETWORK,一个通过爬取用户在互联网上的脚印帮助靠谱工程师找到合适创业团队的社交网络。,201,158714,数十万,ANGEL,3009,CNY,462
1343750400000,荷多投资,酒咔嚓,A,E_COMMERCE,基于图像识别技术及葡萄酒数据分析的云服务手机客户端,201,158714,数十万,ANGEL,2398,CNY,463
1312128000000,,OpenXLive,B,GAME_ANIMATION,一个专注于WindowsPhone的移动游戏社交平台，为开发者和玩家提供游戏成就、积分榜、对战、社交,201,158714,,ANGEL,1863,USD,464
1414771200000,"迭代资本,荷多投资",英语趣配音,ANGEL,EDUCATION_TRAINING,视频类口语学习应用,201,158714,数百万,ANGEL,33753,CNY,465
1409500800000,荷多投资,快速递,ANGEL,LOGISTICS,职业快递员组成的O2O同城快递众包平台,201,158714,数百万,ANGEL,142489,CNY,466
1367337600000,,小佩宠物 PETKIT,A,INTELLIGENT_HARDWARE,PETKIT，提供宠物智能硬件及生活服务，构建宠物智能家居,201,158714,,ANGEL,133220,USD,467
1362067200000,荷多投资,星聚网络,A,INTELLIGENT_HARDWARE,音乐类可穿戴设备的技术公司，产品有VOW耳机等,201,158714,,ANGEL,138252,USD,468
1322668800000,荷多投资,水母互动,A,ADVERTISING_MARKETING,面向影视行业的移动互联网营销及增服务公司,201,158714,数十万,ANGEL,20214,CNY,469
1375286400000,荷多投资,友加,B,SOCIAL_NETWORK,融入娱乐元素的陌生人交友娱乐社区,201,158714,,PRE_A,5136,USD,470
1420041600000,荷多投资,奢品汇,PRE_A,CONSUMER_LIFESTYLE,专注于奢侈品的清洗护理服务提供商,201,158714,数百万,ANGEL,142259,CNY,471
1422720000000,荷多投资,超级猩猩,ANGEL,CULTURE_SPORTS_ART,提供健身服务的APP,201,158714,数百万,ANGEL,141432,CNY,472
1304179200000,,闪传,ANGEL,SOFTWARE,安卓手机间传输文件的工具,201,158714,,ANGEL,8246,USD,473
1377964800000,荷多投资,土曼T-Fire,ANGEL,INTELLIGENT_HARDWARE,可穿戴式智能手表,201,158714,,ANGEL,137002,USD,474
1401552000000,荷多投资,基本概念BiCi启孜,ANGEL,INTELLIGENT_HARDWARE,智能自行车品牌，与手机配对后可以看到各种骑行数据,201,158714,,ANGEL,131815,USD,475
1388505600000,"永宣创投,荷多投资",九樱天下,A,SERVICE_INDUSTRIES,基于大规模协作与分享的电子商务联合运营平台,201,158714,数千万,A,19728,CNY,476
1401552000000,荷多投资,新屿科技,ANGEL,MEDICAL_HEALTH,基于互联网平台为肿瘤医生提供结构化电子病历管理,201,158714,300,ANGEL,141779,CNY,477
1406822400000,"策源创投,荷多投资",医联,A,MEDICAL_HEALTH,医联是一款专属于医生的社交服务应用，提供高质量的医学专业内容,201,158714,300,ANGEL,131646,CNY,478
1385827200000,荷多投资,氧气,ANGEL,E_COMMERCE,女性内衣推荐、分享和导购应用,201,158714,,ANGEL,29216,USD,479
1370016000000,荷多投资,晨之科,B,GAME_ANIMATION,移动应用跨平台开发工具,201,158714,数百万,ANGEL,9447,CNY,480
1312128000000,,天籁K歌,ANGEL,CULTURE_SPORTS_ART,集卡拉OK视频播放、录音合成、等功能于一体的随身练歌房,201,158714,,ANGEL,22999,USD,481
1401552000000,荷多投资,亿航无人机,A,INTELLIGENT_HARDWARE,Ghost 智能空中机器人,201,158714,,PRE_A,134082,USD,482
1385827200000,"亚杰基金,荷多投资",蚁视科技,A,INTELLIGENT_HARDWARE,中国3D虚拟设备的领导者。,201,158714,,ANGEL,140339,USD,483
1356969600000,荷多投资,游友移动,ANGEL,SOFTWARE,提供便宜、可靠、方便的出国WIFI租赁服务,201,158714,,ANGEL,138290,USD,484
1306857600000,松禾资本,乐蛙,B,SOFTWARE,国内第三方OS提供商,201,158714,2000,ANGEL,1938,CNY,485
1435680000000,青锐创投,5分熟,ANGEL,OTHER,PGC旅行短视频,191,148134,,ANGEL,160385,USD,486
1417363200000,,芒果TV,NONE,,湖南广电的新媒体平台,178,137554,50000,A,153901,CNY,487
,,第六元素材料科技股份有限公司 831190,NONE,OTHER,石墨烯产业化的先锋,174,138554,,,154752,,488
1322668800000,赛富投资基金,北京京能清洁能源 0579.HK,E,OTHER,京能是整治雾霾的先锋。,174,138554,5000,E,153987,USD,489
,,第六元素 831190,NONE,,新材料行业的新生力量,174,138554,,,154021,,490
1417363200000,联想控股,云农场,A_PLUS,E_COMMERCE,农资交易服务平台，为农产品提供多种增值服务,173,138648,,PRE_A,141989,CNY,491
1338480000000,联想控股,佳沃集团,ANGEL,OTHER,中国领先的高端水果全产业链公司,173,138648,,ANGEL,153989,CNY,492
1422720000000,复励投资,法大大,ANGEL,SERVICE_INDUSTRIES,在线电子合同签署及证据托管法律服务平台,165,140689,400,ANGEL,141704,CNY,493
1427817600000,复励投资,花果山,A,E_COMMERCE,进口水果和国产高端水果的网上购物商城,165,140689,,A,20065,CNY,494
1417363200000,复励投资,竹木网络,ANGEL,OTHER,乡村旅行服务专家,165,140689,,ANGEL,152228,CNY,495
1417363200000,"复励投资,德同资本,腾讯",赢了网,ANGEL,OTHER,诉讼服务第三方平台,165,140689,,ANGEL,30681,CNY,496
1417363200000,复励投资,米趣科技,ANGEL,OTHER,专注于移动互联网应用，手机游戏开发运营及发行的全球领先企业,165,140689,,ANGEL,152223,CNY,497
1422720000000,,惠金天下,A,FINANCE,专注P2B的互联网金融公司,163,141240,,ANGEL,132322,USD,498
,,元亮科技,NONE,OTHER,国内领先的智能设备面板材料制造商,163,141240,,,158154,,499
1414771200000,,门口头,ANGEL,CONSUMER_LIFESTYLE,校园生活服务平台,163,141240,,ANGEL,132323,USD,500
1430409600000,,婚聚网,ANGEL,CONSUMER_LIFESTYLE,婚庆行业O2O服务商,163,141240,,ANGEL,34385,USD,501
,,任务兔,ANGEL,SERVICE_INDUSTRIES,亚洲最大的本地职业技能共享服务平台,163,141240,,,34905,,502
,,游心旅行,A,TRAVEL_OUTDOORS,境外游定制服务平台,164,141176,,,131765,,503
,,计兮,NONE,SOCIAL_NETWORK,商业、金融、法律、财税知识社区，并提供专业内容和解决方案,164,141176,,,29419,,504
,,夹克的虾,ANGEL,E_COMMERCE,小龙虾外卖,164,141176,,,131629,,505
,,北京趣生活,NONE,SOCIAL_NETWORK,真知实智的沟通！,164,141176,,,150008,,506
,,觅游,NONE,,为中高端用户提供品质旅行服务的互联网平台,164,141176,,,154204,,507
,,爱淘妈妈,NONE,,专业的母婴移动电商平台,164,141176,,,154207,,508
,,联盛世纪,NONE,,提供金融咨询服务，系统建设与集成项目的综合服务提供商,164,141176,,,154208,,509
1420041600000,58同城,土巴兔装修网,C,PROPERTY_AND_HOME_FURNISHINGS,一站式装修服务平台,156,132392,,C,8590,CNY,510
,,中华英才网,ACQUIRED,SERVICE_INDUSTRIES,人才招聘网站，致力于实现企业职位和求职者高效精准的匹配,156,132392,,,8159,,511
1406822400000,"东方富海,力合清源",爱牙,A,MEDICAL_HEALTH,主打爱牙护牙的医疗应用,155,133285,1000,A,29942,CNY,512
1430409600000,力合清源,钛度电竞,PRE_A,OTHER,人皇SKY创业做的电竞外设品牌,155,133285,,PRE_A,152160,CNY,513
,,龙渊网络,C,,中国最具风格化的新锐手游发行商,150,133689,,,153637,,514
1351699200000,好未来教育科技集团,Locomotive Labs,A,EDUCATION_TRAINING,游戏化儿童数学学习和思维开发,144,137128,,A,153883,CNY,515
,,曲奇单车,ANGEL,INTELLIGENT_HARDWARE,面向骑行爱好者的移动社交应用,139,130027,,,145754,,516
1270051200000,德同资本,重庆博腾,A,NON_TMT,300363，中国最大的医药中间体研发商,140,129778,1000,A,153840,USD,517
1380556800000,嘉御基金,金夫人婚纱摄影,A,CONSUMER_LIFESTYLE,婚纱、儿童和婚庆连锁企业,140,129778,1000,A,153842,USD,518
1349020800000,嘉御基金,中农网,A,E_COMMERCE,电子商务应用平台，农产品流通行业综合服务运营商,140,129778,2000,A,10165,USD,519
1412092800000,嘉御基金,美乐乐,D,E_COMMERCE,家居电子商务平台,140,129778,30000,D,2041,USD,520
1314806400000,德同资本,粱江通信,B,SERVICE_INDUSTRIES,为通信网提供信息与网络安全和信令增值等系统解决方案,140,129778,,B,5984,CNY,521
1306857600000,德同资本,广汇汽车,C,AUTO,专注于中西部地区中高端品牌的汽车后市场服务商,140,129778,,C,153843,CNY,522
1433088000000,"洪泰基金,合一天使基金,洪泰成都",学姐帮,ANGEL,EDUCATION_TRAINING,上大学，问学姐,137,130349,数百万,ANGEL,146282,CNY,523
1425139200000,,健身范,NONE,,目前还在孵化项目,135,130445,500,ANGEL,154070,CNY,524
1427817600000,,和美电器,NONE,,目前孵化姓名,135,130445,1000,PRE_A,154072,CNY,525
1391184000000,恩颐投资（中国）,51offer,B,EDUCATION_TRAINING,免费留学申请智能平台，帮助学生以最快的速度拿到海外名校offer,124,130889,,A,19024,CNY,526
1420041600000,恩颐投资（中国）,零氪科技,A,SERVICE_INDUSTRIES,临床数据融合系统研发商,124,130889,数千万,A,141457,USD,527
1409500800000,恩颐投资（中国）,环球漫游,A,OTHER,国内最大的出入境通讯服务商,124,130889,,A,152022,CNY,528
1401552000000,恩颐投资（中国）,固生堂,A,OTHER,领先的连锁中医诊所,124,130889,,A,152023,USD,529
1425139200000,恩颐投资（中国）,51猎头,A,SERVICE_INDUSTRIES,新形态大数据猎头服务供应商,124,130889,,PRE_A,136960,CNY,530
1412092800000,云启创投,GraphSQL,PRE_A,OTHER,实时图分析平台,128,130770,,PRE_A,152016,CNY,531
,,Depth VR,NONE,INTELLIGENT_HARDWARE,虚拟现实解决方案提供商,122,131626,,,30909,,532
,,RPLidar,ANGEL,SOFTWARE,能够对周围环境进行360度测距扫描的激光雷达,122,131626,,,137130,,533
,,MostFun 3D打印机,ANGEL,INTELLIGENT_HARDWARE,主打桌面3D打印机的技术公司,122,131626,,,137988,,534
1372608000000,朗玛峰创投,中搜,IPO,SOFTWARE,第三代搜索引擎服务及技术应用提供商，致力于自主创新,120,123539,,D,14303,CNY,535
1425139200000,朗玛峰创投,拓瑞检测,B,OTHER,中国最大的宠物第三方医学检验服务平台,120,123539,2000,B,140276,CNY,536
1417363200000,"祥峰投资,华平投资",好贷网,B,FINANCE,专业的企业及个人贷款智能搜索引擎,118,123939,,B,10019,USD,537
1409500800000,"华平投资,老虎基金",优信拍,E,AUTO,一个专业提供二手车电子化竞价拍卖服务的供应商，核心业务是二手车网络拍卖平台，集竞价拍卖、车辆检测、安,118,123939,26000,B,8129,USD,538
1396281600000,华平投资,猎聘网,C,SERVICE_INDUSTRIES,高端人才社区化招聘网站,118,123939,,C,4056,CNY,539
1430409600000,,e代驾,D,AUTO,一个基于手机平台的代驾服务平台，致力于压缩客户等待时间、降低客户使用成本。,118,123939,,D,6726,CNY,540
1420041600000,春晓资本,美业邦,A,OTHER,移动互联时代的最近美容院管理工具，中国美业第一价值分享平台。,116,125156,1200,A,151505,CNY,541
1433088000000,春晓资本,云农场,A_PLUS,E_COMMERCE,农资交易服务平台，为农产品提供多种增值服务,116,125156,,A_PLUS,141989,USD,542
1417363200000,春晓资本,会唐网,B,SERVICE_INDUSTRIES,中文场地查询、预定及整合营销的垂直平台,116,125156,,A,7691,CNY,543
1427817600000,春晓资本,棉庄,A,E_COMMERCE,线上提供资源维护、线下提供专业咨询的棉花B2B平台,116,125156,,A,145063,CNY,544
1406822400000,,深圳感知网络有限公司,ANGEL,OTHER,一家致力于移动互联网综合服务提供商,115,125207,,,150834,USD,545
1435680000000,君联资本,懒财网,A,FINANCE,基于信托等非标金融资产质押借款的8%+活期理财,114,125512,数千万,A,33698,CNY,546
1427817600000,君联资本,统联金融,A_PLUS,OTHER,互联网金融,114,125512,,A_PLUS,159553,USD,547
1427817600000,君联资本,水果管家,A,OTHER,中国最大的基地直供社区水果O2O平台,114,125512,,A,141062,USD,548
1417363200000,"洪泰基金,水木清华校友基金,英诺天使基金,泰有",送姜钱包,ANGEL,FINANCE,送姜是移动信息支付平台&校园领域优质服务商,112,125697,533.4,ANGEL,148943,CNY,549
1430409600000,"真格基金,水木清华校友基金",盒事,ANGEL,OTHER,零食界的三只松鼠,112,125697,,ANGEL,150080,USD,550
1412092800000,启赋资本,短融网,A,FINANCE,短期网络融资平台,111,126504,,ANGEL,137090,CNY,551
1417363200000,启赋资本,DevStore,ANGEL,SOFTWARE,第三方开发者服务商店，汇集国内外众多第三方开发者服务,111,126504,,ANGEL,28059,CNY,552
1414771200000,启赋资本,爱加密,B,SERVICE_INDUSTRIES,手机软件加密服务提供商,111,126504,,A,144191,CNY,553
1414771200000,"联想乐基金,启赋资本",中科柏诚科技,A,SERVICE_INDUSTRIES,高新技术企业，移动金融解决方案及专业系统集成服务提供商,111,126504,2000,A,25517,CNY,554
1406822400000,"深创投,启赋资本",星云网,A,CULTURE_SPORTS_ART,入驻明星的文化娱乐社交平台,111,126504,4000,A,26627,CNY,555
,,MostFun 3D打印机,ANGEL,INTELLIGENT_HARDWARE,主打桌面3D打印机的技术公司,108,127756,,,137988,,556
,,Depth VR,NONE,INTELLIGENT_HARDWARE,虚拟现实解决方案提供商,108,127756,,,30909,,557
,,RPLidar,ANGEL,SOFTWARE,能够对周围环境进行360度测距扫描的激光雷达,108,127756,,,137130,,558
1435680000000,盈华创投,DoChat,ANGEL,OTHER,一个专注于医学生、在职医生、基础医学研究者的社交类平台,107,128242,150,ANGEL,159817,USD,559
1433088000000,盈华创投,易元(E-Yuan),ANGEL,OTHER,当一元钱不再仅仅等于“一元”,107,128242,300,ANGEL,151946,CNY,560
1427817600000,盈华创投,点滴教育,ANGEL,OTHER,有一种未来，是当教育遇上O2O。,107,128242,220,ANGEL,151836,CNY,561
1388505600000,远瞻资本,渡维科技,C,GAME_ANIMATION,三维游戏开发公司,104,128488,数百万,C,6548,USD,562
,,测测星座,ANGEL,SOFTWARE,测测星座，你的星座情感专家！,104,128488,,,141310,,563
1433088000000,"洪泰基金,合一天使基金,洪泰成都",学姐帮,ANGEL,EDUCATION_TRAINING,上大学，问学姐,103,128629,数百万,ANGEL,146282,CNY,564
1420041600000,,完美一刻,ANGEL,CONSUMER_LIFESTYLE,完美一刻是全国影楼社会化精准营销服务平台，消费者摄影写真参考指南。,98,113777,50,,27020,USD,565
1398873600000,,欧米论坛,NONE,,留学论坛,97,113838,50,,150423,CNY,566
1393603200000,,米壳设计,INFORMAL,CULTURE_SPORTS_ART,在线设计，让设计更简单，可以随时下载所需要得文件,97,113838,100,,150426,CNY,567
1433088000000,张冰,衣拍即合,ANGEL,SERVICE_INDUSTRIES,国内首个记录鞋服尺码及人体身材的大数据平台,96,114146,150,ANGEL,135140,CNY,568
,,淘金路,PRE_A,FINANCE,专注移动互联网金融社交领域，旨在打造中国最大的投资者社交网络,94,114904,,,9942,,569
,,一呼百应,B,E_COMMERCE,B2B商贸搜索引擎,94,114904,,,7671,,570
1288540800000,海汇投资,明珞装备,PRE_A,OTHER,国内领先的机器人焊装生产线设计商,94,114904,1500,PRE_A,150514,CNY,571
,,安居宝,IPO,OTHER,国内领先的社区安防提供商,94,114904,,,150515,,572
1254326400000,海汇投资,蓝狐动漫,A,OTHER,国内领先的动漫公司,94,114904,1000,A,150533,CNY,573
,,一九在线,NONE,,华南地区领先的酒类O2O平台,94,114904,,,150535,,574
,,康威通信,NONE,,国内领先的地下管网监测服务商,94,114904,,,150536,,575
1406822400000,,北京微心百源科技,A,MEDICAL_HEALTH,软硬件结合的医疗健康技术公司,93,115382,,ANGEL,142551,USD,576
1367337600000,英诺天使基金,37健康,ANGEL,MEDICAL_HEALTH,一个主打慢性病管理的健康服务平台，目前主打产品为高血压相关的服务，提供移动端监控、管理服务。,93,115382,20,ANGEL,29288,CNY,577
1333209600000,天使湾创投,美妆心得,A,E_COMMERCE,化妆品点评、美容互动移动应用,93,115382,,ANGEL,27301,USD,578
1309449600000,,zoom.us,ANGEL,OTHER,zoom支持25人同时在线视频会议,93,115382,,ANGEL,155657,USD,579
1396281600000,,房产销冠,NONE,PROPERTY_AND_HOME_FURNISHINGS,只为更好地卖房,91,116052,,ANGEL,139250,USD,580
1335801600000,传媒梦工场,虎嗅网,A,MEDIA,提供商业资讯与交流服务的互联网媒体网站,91,116052,数十万,ANGEL,1645,CNY,581
